name,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
SUNIT DAS,0.12192542105913162,0.07310210168361664,-0.14799505472183228,0.01584058813750744,0.07437288761138916,-0.14288346469402313,-0.06776348501443863,-0.052497658878564835,0.04260340332984924,0.14513523876667023,-0.04441176727414131,0.009813581593334675,-0.07559492439031601,0.012443479150533676,-0.0916144922375679,-0.11953799426555634,0.06405637413263321,0.01714574173092842,-0.1100982204079628,-0.10248486697673798,0.10094472020864487,-0.10872101783752441,0.0870252400636673,0.0793730840086937,0.06364907324314117,0.08397459983825684,-0.1463080793619156,0.00741657055914402,0.0632113590836525,0.08357415348291397,0.13429003953933716,-0.004877320025116205,0.1286255270242691,-0.13603760302066803,0.014791453257203102,0.005616804584860802,-0.05581647530198097,0.012208966538310051,0.07179715484380722,-0.05200490728020668,-0.07484784722328186,0.02194562926888466,0.12546496093273163,-0.14611105620861053,-0.02159784361720085,0.1098068356513977,0.1509583592414856,-0.023800289258360863,0.11361260712146759,-0.09873611479997635,-0.10402295738458633,-0.12057989090681076,0.13667729496955872,-0.15125703811645508,0.12689907848834991,0.05820583179593086,-0.03844815492630005,0.0024174542631953955,0.03518921509385109,-0.1308610737323761,-0.03606134653091431,0.10316985100507736,0.1407456398010254,-0.130210742354393,0.04762978106737137,0.06384743750095367,0.09866078943014145,-0.01011174451559782,0.09126570075750351,0.030889928340911865,0.04966065660119057,-0.14884409308433533,0.10513269156217575,0.06377862393856049,-0.11290262639522552,-0.05198699235916138,-0.01416594348847866,-0.006029062904417515,-0.13255979120731354,0.11635501682758331,0.03601929172873497,0.03440732881426811,0.039331771433353424,-0.0636366754770279,-0.05720685422420502,-0.03578183799982071,-0.14006401598453522,0.04529627785086632,0.11709772795438766,-0.08846326917409897,0.026471827179193497,-0.09123573452234268,0.132350355386734,-0.11664474755525589,0.11805073171854019,0.017602458596229553,0.09313943982124329,-0.04485722631216049,0.0023999293334782124,-0.11105476319789886,0.024800291284918785,-0.024223148822784424,0.05969773232936859,0.07576078921556473,0.05520262569189072,0.006026278715580702,0.09741796553134918,0.09849455952644348,0.10201654583215714,-0.12905488908290863,0.08504325896501541,-0.02645494043827057,0.10682172328233719,0.04310625419020653,0.022905491292476654,-0.1373073160648346,0.02955256961286068,0.14993493258953094,0.09683577716350555,-0.13223238289356232,0.028247671201825142,0.05297698825597763,-0.12240396440029144,-0.028757691383361816,-0.07918620854616165,-0.02382577955722809,-0.07468559592962265,-0.12451478838920593
SUNIT DAS,0.12192526459693909,0.07309269160032272,-0.14799892902374268,0.01583860255777836,0.07437194138765335,-0.14288197457790375,-0.06776658445596695,-0.05248820781707764,0.0426049642264843,0.1451396346092224,-0.0444120354950428,0.009815158322453499,-0.07559437304735184,0.0124460868537426,-0.09162133932113647,-0.11953612416982651,0.06405066698789597,0.01714835688471794,-0.11009876430034637,-0.10248037427663803,0.10095154494047165,-0.10871654748916626,0.08702412247657776,0.07937256991863251,0.06364815682172775,0.08396904170513153,-0.14631032943725586,0.007412707433104515,0.06321480870246887,0.08356687426567078,0.13428767025470734,-0.004875351674854755,0.12862125039100647,-0.1360354721546173,0.01478711050003767,0.005623114760965109,-0.05581321567296982,0.012209177017211914,0.0717964768409729,-0.05200600624084473,-0.07484610378742218,0.021949835121631622,0.12546536326408386,-0.14611570537090302,-0.02159622311592102,0.1098136380314827,0.15096166729927063,-0.023802943527698517,0.11362293362617493,-0.09874161332845688,-0.10401924699544907,-0.1205739974975586,0.1366773247718811,-0.15125267207622528,0.1268935203552246,0.05820631980895996,-0.038442134857177734,0.0024158810265362263,0.035192590206861496,-0.13085588812828064,-0.03605858236551285,0.10316941887140274,0.14074236154556274,-0.13021144270896912,0.047633301466703415,0.06384613364934921,0.09866529703140259,-0.010114590637385845,0.09127271175384521,0.030886832624673843,0.049660827964544296,-0.14883965253829956,0.10513045638799667,0.0637798011302948,-0.11290176957845688,-0.05199413746595383,-0.01416625827550888,-0.006024359725415707,-0.13256409764289856,0.11635822802782059,0.03601042926311493,0.03440723568201065,0.0393308587372303,-0.06363898515701294,-0.05721982195973396,-0.035780005156993866,-0.14006657898426056,0.045296575874090195,0.11709383130073547,-0.08846770972013474,0.026476074010133743,-0.09123372286558151,0.13235267996788025,-0.11664993315935135,0.1180497333407402,0.017603445798158646,0.09314148873090744,-0.04486441984772682,0.0024042362347245216,-0.11105324327945709,0.024796010926365852,-0.024229710921645164,0.05969627574086189,0.07576213777065277,0.05519731342792511,0.0060250661335885525,0.09741821885108948,0.0984908938407898,0.10201996564865112,-0.1290477216243744,0.08504673093557358,-0.026446141302585602,0.10682053864002228,0.043114643543958664,0.02289653941988945,-0.13730642199516296,0.02954179048538208,0.14993682503700256,0.09683539718389511,-0.1322365254163742,0.028252607211470604,0.05297053977847099,-0.12239870429039001,-0.028754424303770065,-0.07918643206357956,-0.023825671523809433,-0.07469441741704941,-0.12451411783695221
SUNIT DAS,0.12192462384700775,0.07310979813337326,-0.1479967087507248,0.015841679647564888,0.07436814904212952,-0.1428772509098053,-0.06776273995637894,-0.052497267723083496,0.04259795695543289,0.1451326608657837,-0.04441974684596062,0.009807076305150986,-0.07559620589017868,0.012444623745977879,-0.09161189943552017,-0.11952444165945053,0.06405948847532272,0.017135905101895332,-0.11010097712278366,-0.10249131172895432,0.10094508528709412,-0.10872223228216171,0.08702177554368973,0.07937226444482803,0.06365081667900085,0.08396737277507782,-0.1463022381067276,0.0074191284365952015,0.06320463865995407,0.08356814831495285,0.13429100811481476,-0.004867418669164181,0.12863780558109283,-0.13604100048542023,0.01478447113186121,0.00562540115788579,-0.05580876022577286,0.012207942083477974,0.07178941369056702,-0.051995012909173965,-0.07484032213687897,0.021942418068647385,0.1254718154668808,-0.14611811935901642,-0.02159116044640541,0.1098163053393364,0.15095435082912445,-0.023783911019563675,0.11361709237098694,-0.09873931854963303,-0.10402792692184448,-0.12057920545339584,0.13668705523014069,-0.15125449001789093,0.12690307199954987,0.0582125186920166,-0.03844617307186127,0.0024241169448941946,0.03519744798541069,-0.13085858523845673,-0.03606545180082321,0.10317216068506241,0.14075042307376862,-0.13021306693553925,0.047626882791519165,0.06384065747261047,0.09865748882293701,-0.010111302137374878,0.09127551317214966,0.030895773321390152,0.04966103658080101,-0.14883778989315033,0.10512854903936386,0.06378427892923355,-0.11290515959262848,-0.051983557641506195,-0.01416278351098299,-0.0060354736633598804,-0.13255491852760315,0.11634862422943115,0.03600263223052025,0.03440847620368004,0.03933760151267052,-0.06362850219011307,-0.057210780680179596,-0.03576480969786644,-0.14006808400154114,0.04528948292136192,0.1171007752418518,-0.08846045285463333,0.026479583233594894,-0.09123542159795761,0.13235294818878174,-0.11665087938308716,0.11804802715778351,0.01760275661945343,0.09313910454511642,-0.04486123099923134,0.002387003507465124,-0.1110454723238945,0.02479337714612484,-0.02422068826854229,0.05969703197479248,0.07575732469558716,0.05520382896065712,0.006022925954312086,0.09740811586380005,0.09850426763296127,0.10201448947191238,-0.12905718386173248,0.0850449651479721,-0.026440637186169624,0.10682779550552368,0.04310300946235657,0.022903531789779663,-0.1373138427734375,0.02955511398613453,0.14993928372859955,0.09683527052402496,-0.13223351538181305,0.02824249304831028,0.05297520011663437,-0.12240462005138397,-0.02876434475183487,-0.07918762415647507,-0.02382063679397106,-0.07467904686927795,-0.12451422959566116
SUNIT DAS,0.12192562967538834,0.07310368120670319,-0.14799277484416962,0.01583177223801613,0.07436714321374893,-0.1428825855255127,-0.06776519119739532,-0.05249687656760216,0.04261850193142891,0.14513251185417175,-0.044409457594156265,0.009812133386731148,-0.07559715211391449,0.01244448870420456,-0.09161938726902008,-0.11954640597105026,0.06406184285879135,0.017141982913017273,-0.11010732501745224,-0.10247738659381866,0.10094080865383148,-0.10871421545743942,0.08702891319990158,0.07937302440404892,0.06365253031253815,0.08397048711776733,-0.1462993025779724,0.007408204022794962,0.0632198229432106,0.0835689827799797,0.13428905606269836,-0.004884284920990467,0.12862226366996765,-0.13603909313678741,0.014793548732995987,0.005619534756988287,-0.0558125302195549,0.012211152352392673,0.07178665697574615,-0.05201603099703789,-0.07484707236289978,0.021942518651485443,0.12546296417713165,-0.14610669016838074,-0.021603168919682503,0.10980656743049622,0.15096677839756012,-0.023803308606147766,0.11361989378929138,-0.09873591363430023,-0.1040223017334938,-0.1205742359161377,0.1366797238588333,-0.1512657105922699,0.12689343094825745,0.05820947512984276,-0.03845593333244324,0.00241550849750638,0.03519885614514351,-0.13085277378559113,-0.036061063408851624,0.10316553711891174,0.1407485008239746,-0.13021376729011536,0.04762180894613266,0.06385642290115356,0.09866492450237274,-0.010115117765963078,0.09127277135848999,0.03088320791721344,0.04966273531317711,-0.14883320033550262,0.10513516515493393,0.06376754492521286,-0.11289995163679123,-0.05198986455798149,-0.01416120957583189,-0.006030091550201178,-0.13255970180034637,0.11636379361152649,0.036017123609781265,0.03440479561686516,0.03932778537273407,-0.06363488733768463,-0.05721234530210495,-0.035790733993053436,-0.1400674283504486,0.045301128178834915,0.11710008233785629,-0.08846543729305267,0.026487145572900772,-0.09124830365180969,0.13235801458358765,-0.11664304882287979,0.11804945021867752,0.01759137585759163,0.0931491032242775,-0.04486064612865448,0.0023965018335729837,-0.11105567961931229,0.024800356477499008,-0.02422461472451687,0.05969510227441788,0.07576242834329605,0.055199116468429565,0.0060320282354950905,0.09740814566612244,0.09848924726247787,0.1020190641283989,-0.12905347347259521,0.08504850417375565,-0.026446422562003136,0.10681425034999847,0.043108295649290085,0.022910473868250847,-0.13730254769325256,0.029556991532444954,0.14993056654930115,0.096828393638134,-0.13222850859165192,0.02826198935508728,0.05297570303082466,-0.12239968031644821,-0.02875874750316143,-0.07918666303157806,-0.023824991658329964,-0.07468479126691818,-0.12451523542404175
SUNIT DAS,0.12191992253065109,0.07310689240694046,-0.14799536764621735,0.015849865972995758,0.07438269257545471,-0.14288058876991272,-0.06776916980743408,-0.052495621144771576,0.042597558349370956,0.14513906836509705,-0.04442409425973892,0.009819209575653076,-0.07558922469615936,0.012442667037248611,-0.0916215032339096,-0.11953464895486832,0.06404803693294525,0.017141064628958702,-0.1101011112332344,-0.10248972475528717,0.10095025599002838,-0.10871913284063339,0.0870228260755539,0.07936639338731766,0.06363988667726517,0.08396828919649124,-0.14631958305835724,0.007418533321470022,0.06321004778146744,0.08356976509094238,0.13429199159145355,-0.004881003871560097,0.12862347066402435,-0.13603419065475464,0.014788487926125526,0.005621677730232477,-0.05581449717283249,0.012209306471049786,0.0717984214425087,-0.05200430750846863,-0.07484795153141022,0.021945448592305183,0.12546736001968384,-0.14610722661018372,-0.021590491756796837,0.10981401801109314,0.15094973146915436,-0.023802485316991806,0.11361720412969589,-0.09874553978443146,-0.10402018576860428,-0.12058431655168533,0.13668304681777954,-0.15125159919261932,0.126899853348732,0.058210041373968124,-0.0384378619492054,0.0024199297185987234,0.03518487140536308,-0.13086214661598206,-0.036059342324733734,0.10316985100507736,0.1407424956560135,-0.13020679354667664,0.047627002000808716,0.06383755803108215,0.09865637123584747,-0.01011388935148716,0.09127064049243927,0.03089229203760624,0.049658700823783875,-0.14884082973003387,0.1051335409283638,0.06377453356981277,-0.11289723962545395,-0.05199188366532326,-0.01416477095335722,-0.006021569948643446,-0.13256007432937622,0.11635644733905792,0.03601250797510147,0.034409526735544205,0.03933887928724289,-0.06363695114850998,-0.05720449984073639,-0.035773590207099915,-0.14007169008255005,0.045294031500816345,0.11709517985582352,-0.08846653997898102,0.026473289355635643,-0.0912303775548935,0.1323530077934265,-0.11664999276399612,0.11804945766925812,0.01760438270866871,0.0931338220834732,-0.04486384242773056,0.002399798482656479,-0.11104527860879898,0.024798816069960594,-0.024230899289250374,0.05969918891787529,0.07576006650924683,0.055201902985572815,0.006016741506755352,0.09741796553134918,0.09849628061056137,0.10202214121818542,-0.12903951108455658,0.0850430428981781,-0.026445060968399048,0.10682668536901474,0.04310644418001175,0.0229038018733263,-0.1373111456632614,0.029543297365307808,0.14993391931056976,0.09683817625045776,-0.13223586976528168,0.0282440222799778,0.052985116839408875,-0.12240341305732727,-0.02875661849975586,-0.07918933033943176,-0.02383173070847988,-0.07469941675662994,-0.12451568990945816
SUNIT DAS,0.12192696332931519,0.07310333847999573,-0.14799518883228302,0.015846192836761475,0.07437624037265778,-0.14287953078746796,-0.06776697188615799,-0.05249800905585289,0.04260169342160225,0.14513695240020752,-0.04441506043076515,0.009816810488700867,-0.07559214532375336,0.012447626329958439,-0.09162093698978424,-0.11953821033239365,0.06405317038297653,0.017139684408903122,-0.11010382324457169,-0.1024884507060051,0.10095140337944031,-0.10872122645378113,0.08702380210161209,0.07936602085828781,0.06364310532808304,0.08396999537944794,-0.146311953663826,0.007416338659822941,0.06321202963590622,0.08357234299182892,0.1342906653881073,-0.0048785642720758915,0.1286231428384781,-0.13603317737579346,0.014789854176342487,0.0056208898313343525,-0.05581340566277504,0.01221244502812624,0.07179217040538788,-0.052004992961883545,-0.07484933733940125,0.021941998973488808,0.12546952068805695,-0.14611244201660156,-0.021592531353235245,0.10981683433055878,0.15095771849155426,-0.023800458759069443,0.11362200975418091,-0.09873867779970169,-0.10402003675699234,-0.12058226019144058,0.13667519390583038,-0.1512521207332611,0.12689770758152008,0.058211032301187515,-0.03844999521970749,0.0024172463454306126,0.03518940508365631,-0.13086336851119995,-0.036058638244867325,0.10317173600196838,0.14074492454528809,-0.1302105039358139,0.04762774333357811,0.06384582817554474,0.09866528958082199,-0.010112202726304531,0.09126479923725128,0.03089086338877678,0.049662891775369644,-0.1488359123468399,0.10513688623905182,0.06377344578504562,-0.1128976121544838,-0.0519886277616024,-0.014159469865262508,-0.006023713853210211,-0.13256175816059113,0.11635235697031021,0.03601205348968506,0.03440596163272858,0.03933660686016083,-0.06363508850336075,-0.05721081420779228,-0.03577831760048866,-0.14006496965885162,0.0452948622405529,0.11709504574537277,-0.08846807479858398,0.026474542915821075,-0.09123621135950089,0.13234829902648926,-0.11664823442697525,0.11804953962564468,0.017604850232601166,0.09313812106847763,-0.04486193507909775,0.0023975144140422344,-0.11105410009622574,0.024798018857836723,-0.02422991953790188,0.059695031493902206,0.07576297223567963,0.05519833788275719,0.006023349706083536,0.09741490334272385,0.09848952293395996,0.10201835632324219,-0.12904556095600128,0.08504538238048553,-0.026446865871548653,0.10682447254657745,0.04311162605881691,0.02290213666856289,-0.1373090296983719,0.029544757679104805,0.14993397891521454,0.09683404117822647,-0.1322356015443802,0.028246769681572914,0.05298073589801788,-0.1224009171128273,-0.028761202469468117,-0.07918690890073776,-0.023826176300644875,-0.07469137012958527,-0.12451204657554626
SUNIT DAS,0.12192265689373016,0.07310397177934647,-0.14798840880393982,0.01584773324429989,0.0743776261806488,-0.14288455247879028,-0.06776215136051178,-0.05249496549367905,0.042604975402355194,0.1451372504234314,-0.04440487176179886,0.009819742292165756,-0.07559440284967422,0.012444084510207176,-0.0916285514831543,-0.1195194199681282,0.06405667960643768,0.017131522297859192,-0.11010098457336426,-0.10248524695634842,0.10094332695007324,-0.10872214287519455,0.0870257019996643,0.07937029004096985,0.06365025788545609,0.08396453410387039,-0.14629842340946198,0.007413276005536318,0.06321123242378235,0.08357518911361694,0.1342983841896057,-0.004869257099926472,0.1286262720823288,-0.13603448867797852,0.014794672839343548,0.005612825974822044,-0.05581299588084221,0.012211237102746964,0.07180176675319672,-0.05200237035751343,-0.07484257966279984,0.021939730271697044,0.12546338140964508,-0.14611563086509705,-0.021587122231721878,0.10981118679046631,0.15095070004463196,-0.023796014487743378,0.11361919343471527,-0.0987468734383583,-0.10402332246303558,-0.12057864665985107,0.13668113946914673,-0.15125708281993866,0.1268855184316635,0.0582127645611763,-0.038450006395578384,0.0024211835116147995,0.03519411012530327,-0.1308603137731552,-0.03605915606021881,0.10317693650722504,0.14075112342834473,-0.1302042305469513,0.04762677475810051,0.0638410896062851,0.09866687655448914,-0.010110017843544483,0.09127508848905563,0.030896537005901337,0.049661971628665924,-0.1488473117351532,0.10512439161539078,0.06377748399972916,-0.11289731413125992,-0.05199433118104935,-0.014174980111420155,-0.0060239084996283054,-0.1325611025094986,0.11635109037160873,0.03600917384028435,0.034413762390613556,0.039336901158094406,-0.06363217532634735,-0.05721452087163925,-0.035771943628787994,-0.14007161557674408,0.045297734439373016,0.1170966699719429,-0.08846869319677353,0.026481710374355316,-0.09123901277780533,0.13235385715961456,-0.11665665358304977,0.1180550828576088,0.01760709658265114,0.09314297884702682,-0.04486425220966339,0.002391042420640588,-0.11105377972126007,0.024792583659291267,-0.024229489266872406,0.05969546362757683,0.07576455175876617,0.055201463401317596,0.006028460804373026,0.09741342067718506,0.09850415587425232,0.10202142596244812,-0.12904304265975952,0.08504319936037064,-0.026440782472491264,0.10681667178869247,0.04311139136552811,0.02291157841682434,-0.13730402290821075,0.029547154903411865,0.14992767572402954,0.09683684259653091,-0.13223212957382202,0.02824636921286583,0.052974555641412735,-0.12240709364414215,-0.028758542612195015,-0.07918895035982132,-0.023823224008083344,-0.07468702644109726,-0.12451069802045822
SUNIT DAS,0.12193147838115692,0.0730990394949913,-0.14800399541854858,0.0158441960811615,0.07436047494411469,-0.1428816020488739,-0.06776285171508789,-0.052491992712020874,0.04261351004242897,0.14512726664543152,-0.04440310224890709,0.009805978275835514,-0.07559899240732193,0.012453594245016575,-0.091620534658432,-0.1195366382598877,0.06406116485595703,0.01713767647743225,-0.1101045235991478,-0.10248125344514847,0.1009497120976448,-0.10871502757072449,0.08702471107244492,0.07937420904636383,0.06364810466766357,0.08396747708320618,-0.1462932676076889,0.007412739098072052,0.06320829689502716,0.08355578035116196,0.13427841663360596,-0.004878755658864975,0.12863023579120636,-0.13603460788726807,0.014782639220356941,0.005624495912343264,-0.05581362545490265,0.012216147035360336,0.0717831626534462,-0.05200812593102455,-0.07483679056167603,0.021945158019661903,0.12546439468860626,-0.14611580967903137,-0.02160063572227955,0.10980890691280365,0.15096718072891235,-0.02378898300230503,0.11362294107675552,-0.09872054308652878,-0.10402219742536545,-0.1205747202038765,0.13667571544647217,-0.15125708281993866,0.12689898908138275,0.05821416527032852,-0.038464076817035675,0.002412581816315651,0.035195376724004745,-0.13084879517555237,-0.03607126325368881,0.10317118465900421,0.1407548189163208,-0.13021953403949738,0.04763828590512276,0.06384969502687454,0.0986701101064682,-0.01011663954705,0.09127376973628998,0.03088892064988613,0.04966744780540466,-0.14884214103221893,0.10513149201869965,0.06377746164798737,-0.11290428787469864,-0.05198442190885544,-0.01415511779487133,-0.006032304372638464,-0.13256268203258514,0.11636476218700409,0.036005184054374695,0.034399040043354034,0.039325058460235596,-0.06362701207399368,-0.057225193828344345,-0.03578983619809151,-0.14006923139095306,0.04529363289475441,0.11709701269865036,-0.08846825361251831,0.026477405801415443,-0.09123814105987549,0.1323505938053131,-0.1166427955031395,0.11805450171232224,0.017598161473870277,0.09315075725317001,-0.044864289462566376,0.002390597714111209,-0.11106060445308685,0.02479054406285286,-0.02421407774090767,0.059693001210689545,0.07576863467693329,0.05520216375589371,0.006033738609403372,0.09740550071001053,0.09849439561367035,0.10201433300971985,-0.1290571242570877,0.08504169434309006,-0.026446456089615822,0.10681784898042679,0.043110623955726624,0.022909892722964287,-0.13731041550636292,0.02955373004078865,0.14993558824062347,0.09682921320199966,-0.1322348266839981,0.028261112049221992,0.052969567477703094,-0.12239823490381241,-0.028759805485606194,-0.07919153571128845,-0.023823436349630356,-0.07468540966510773,-0.12450895458459854
SUNIT DAS,0.12192720174789429,0.07309240847826004,-0.14799495041370392,0.015823502093553543,0.07436425983905792,-0.14288389682769775,-0.06776278465986252,-0.052496518939733505,0.04261397197842598,0.14513584971427917,-0.044403571635484695,0.009812147356569767,-0.07560121268033981,0.012449108064174652,-0.09161525219678879,-0.11953725665807724,0.06405849754810333,0.017153508961200714,-0.11009824275970459,-0.10246994346380234,0.1009436845779419,-0.10871607810258865,0.0870257318019867,0.0793781504034996,0.06365781277418137,0.0839657410979271,-0.14629316329956055,0.0074171386659145355,0.06322138756513596,0.0835651159286499,0.13428670167922974,-0.004868797492235899,0.1286243200302124,-0.13603641092777252,0.014783874154090881,0.005626477766782045,-0.05582018196582794,0.012210678309202194,0.07178086042404175,-0.052010148763656616,-0.07484490424394608,0.021952515468001366,0.12546421587467194,-0.1461213231086731,-0.021608859300613403,0.10980818420648575,0.15097835659980774,-0.02380378171801567,0.11362182348966599,-0.09873149544000626,-0.10401491820812225,-0.12056220322847366,0.13666926324367523,-0.15125778317451477,0.12689600884914398,0.05821256339550018,-0.03845889866352081,0.0024132949765771627,0.035200558602809906,-0.1308474987745285,-0.03606110438704491,0.10316678881645203,0.14075784385204315,-0.1302192211151123,0.0476389043033123,0.06385563313961029,0.09866847842931747,-0.010112988762557507,0.09127411991357803,0.03088853694498539,0.04967688396573067,-0.14883993566036224,0.10513456165790558,0.06378106772899628,-0.11291065812110901,-0.051988691091537476,-0.014159037731587887,-0.00603330647572875,-0.13257327675819397,0.11636530607938766,0.036013033241033554,0.03440216928720474,0.03931811451911926,-0.06364142149686813,-0.05723027139902115,-0.03578744828701019,-0.14006716012954712,0.045299917459487915,0.11709112673997879,-0.08846508711576462,0.026481568813323975,-0.09123799204826355,0.13235583901405334,-0.11665067821741104,0.11804720759391785,0.017606105655431747,0.09314195066690445,-0.04486171528697014,0.0023941968102008104,-0.11105728894472122,0.024786466732621193,-0.024223683401942253,0.05969393625855446,0.07577110081911087,0.05519663542509079,0.006032136268913746,0.09741421043872833,0.09848616272211075,0.1020156741142273,-0.12905608117580414,0.08505046367645264,-0.02644900418817997,0.10681343823671341,0.043116047978401184,0.022903960198163986,-0.1372937709093094,0.02954469993710518,0.14993447065353394,0.0968317836523056,-0.13222892582416534,0.02826821431517601,0.0529642291367054,-0.12239377200603485,-0.028753798454999924,-0.079184390604496,-0.02383088879287243,-0.07468372583389282,-0.1245075911283493
SUNIT DAS,0.12192144989967346,0.07310519367456436,-0.14799734950065613,0.0158388689160347,0.07437705993652344,-0.14288167655467987,-0.06776749342679977,-0.05250028520822525,0.0426073893904686,0.14513565599918365,-0.04441632702946663,0.009818886406719685,-0.0755937471985817,0.012443030253052711,-0.09162167459726334,-0.11953989416360855,0.0640532374382019,0.01714053563773632,-0.11010166257619858,-0.10248356312513351,0.10094764083623886,-0.10871756821870804,0.08702642470598221,0.07936780899763107,0.06364637613296509,0.08396945893764496,-0.14631043374538422,0.007419018540531397,0.06321386247873306,0.08356993645429611,0.13429246842861176,-0.004881707020103931,0.1286248117685318,-0.13603715598583221,0.014787891879677773,0.005618646275252104,-0.055812980979681015,0.01221132930368185,0.0717950090765953,-0.05200553312897682,-0.07484401017427444,0.021947035565972328,0.12546668946743011,-0.1461109220981598,-0.02159123495221138,0.10980577766895294,0.15095758438110352,-0.023798923939466476,0.11362194269895554,-0.09873992204666138,-0.10402070730924606,-0.12058083713054657,0.13667859137058258,-0.1512557715177536,0.1268962174654007,0.05820798873901367,-0.038448020815849304,0.0024175215512514114,0.03519069775938988,-0.13085991144180298,-0.036061208695173264,0.10317108780145645,0.1407472938299179,-0.13021011650562286,0.04762589931488037,0.06384702026844025,0.09865834563970566,-0.010115225799381733,0.09126899391412735,0.030890438705682755,0.04966346174478531,-0.14883987605571747,0.1051366776227951,0.06377243995666504,-0.11289903521537781,-0.051990214735269547,-0.014160290360450745,-0.006025903392583132,-0.13255663216114044,0.11635486781597137,0.03601353242993355,0.03440871834754944,0.03933543711900711,-0.06363901495933533,-0.05720709636807442,-0.03577832505106926,-0.14006569981575012,0.045297373086214066,0.11709357053041458,-0.08846762776374817,0.026474550366401672,-0.09123291075229645,0.13235461711883545,-0.11664874106645584,0.11805231124162674,0.017602797597646713,0.0931379571557045,-0.0448615625500679,0.0023929011076688766,-0.11104792356491089,0.024800553917884827,-0.024230211973190308,0.05969750136137009,0.07576043158769608,0.055202700197696686,0.006024350877851248,0.097416453063488,0.09849463403224945,0.10202128440141678,-0.12904781103134155,0.08504574745893478,-0.026444919407367706,0.10682377964258194,0.04310512915253639,0.02290886640548706,-0.13730600476264954,0.029544861987233162,0.14993290603160858,0.0968334898352623,-0.13223396241664886,0.028248125687241554,0.052977778017520905,-0.12240292131900787,-0.02875763364136219,-0.07918864488601685,-0.023829031735658646,-0.07468893378973007,-0.12451320886611938
